record_id,orig_monthly,orig_total,injected_error_type
6181,102.4,6471.85,none
6182,99.9,6241.35,none
6183,88.7,6501.35,none
6184,54.3,2317.1,none
6185,55.7,2237.55,none
6186,103.95,5231.3,none
6187,110.85,5275.8,none
6188,20.15,165.5,none
6189,20.05,358.5,none
6190,91.95,6614.9,none
6191,80.5,80.5,none
6192,55.65,2421.75,none
6193,74.7,1294.6,none
6194,104.15,1299.1,none
6195,83.65,5733.4,none
6196,72.2,305.55,none
6197,110.05,7430.75,none
6198,51.5,900.5,none
6199,25.5,630.6,none
6200,89.55,3856.75,none
6201,19.5,1222.65,none
6202,80.7,374.8,none
6203,77.5,1625.0,none
6204,105.1,7234.8,none
6205,25.15,331.85,none
6206,95.25,3959.35,none
6207,95.65,5088.4,none
6208,85.0,3969.4,none
6209,80.8,4860.85,none
6210,24.85,788.05,none
6211,54.75,1266.35,none
6212,85.75,470.95,none
6213,50.75,688.2,none
6214,20.15,387.7,none
6215,20.05,845.25,none
6216,98.25,560.6,none
6217,71.6,4230.25,none
6218,81.45,4983.05,none
6219,58.4,4113.15,none
6220,25.7,25.7,none
6221,53.7,521.0,total_decimal_shift
6222,19.6,471.85,none
6223,89.4,5976.9,none
6224,69.0,506.9,none
6225,84.2,4299.75,none
6226,106.1,7548.6,none
6227,25.75,1654.75,none
6228,46.05,80.35,none
6229,64.95,4551.5,none
6230,85.45,6227.5,none
6231,20.05,20.05,none
6232,76.4,76.4,none
6233,100.5,514.0,none
6234,20.7,57.5,none
6235,25.3,1474.35,none
6236,40.05,880.2,none
6237,100.6,3270.25,none
6238,69.95,69.95,none
6239,74.0,3919.15,none
6240,99.4,7285.7,none
6241,93.3,93.3,none
6242,49.15,169.05,none
6243,107.45,7658.3,none
6244,83.6,5959.3,none
6245,99.05,5295.7,none
6246,80.1,4693.2,none
6247,65.3,3512.9,total_missing
6248,89.55,5231.2,none
6249,60.8,3603.45,none
6250,74.5,217.45,none
6251,99.15,6875.35,none
6252,19.25,19.25,none
6253,39.45,2021.35,none
6254,44.85,2564.95,none
6255,97.2,5611.75,none
6256,110.55,7610.1,none
6257,35.05,35.05,none
6258,73.0,73.0,none
6259,19.9,45.75,none
6260,76.95,4543.95,none
6261,35.4,450.4,none
6262,20.45,1297.35,none
6263,96.75,4442.75,none
6264,54.2,1423.15,none
6265,100.1,4378.35,none
6266,45.25,74.2,none
6267,83.85,2716.3,none
6268,70.1,70.1,none
6269,20.85,450.65,none
6270,33.45,1175.85,none
6271,20.2,558.8,none
6272,85.9,2220.1,none
6273,61.0,3283.05,none
6274,70.65,142.35,none
6275,86.9,4939.25,none
6276,69.4,4237.5,none
6277,20.35,335.95,none
6278,20.35,33.2,none
6279,104.3,7188.5,none
6280,44.95,926.25,none
6281,49.45,1119.35,none
6282,20.6,116.6,none
6283,19.55,68.8,none
6284,99.0,287.4,none
6285,93.5,2341.55,none
6286,54.55,1362.85,none
6287,20.05,163.6,none
6288,83.95,2254.2,none
6289,79.45,145.15,none
6290,116.2,7752.3,none
6291,93.7,6585.35,none
6292,79.85,4786.1,none
6293,100.0,3835.55,none
6294,19.6,397.0,none
6295,19.7,19.7,none
6296,20.2,1027.25,none
6297,50.4,1580.1,none
6298,113.35,7222.75,none
6299,80.0,3769.7,none
6300,80.95,4233.95,none
6301,24.9,1680.25,none
6302,54.9,3725.5,none
6303,75.55,413.65,none
6304,109.25,7707.7,none
6305,77.65,714.15,none
6306,95.0,2497.2,none
6307,116.3,8309.55,none
6308,19.9,601.55,none
6309,70.35,139.25,none
6310,25.6,1888.25,none
6311,44.45,2773.9,none
6312,100.15,5409.75,none
6313,105.4,5643.4,none
6314,95.85,197.7,zero_monthly
6315,73.85,401.3,none
6316,70.1,3238.4,none
6317,25.25,1573.05,none
6318,79.15,79.15,none
6319,21.05,235.8,none
6320,24.95,1364.75,none
6321,64.5,1985.15,none
6322,19.65,655.85,none
6323,79.0,303.15,none
6324,105.95,4335.2,none
6325,75.85,647.5,none
6326,91.85,1574.45,none
6327,43.6,2748.7,none
6328,91.25,2483.65,none
6329,89.75,6367.2,none
6330,104.4,4904.2,none
6331,90.15,2044.95,none
6332,40.3,1794.8,none
6333,105.25,7173.15,none
6334,106.0,6441.4,none
6335,104.0,7039.05,none
6336,69.65,921.4,none
6337,74.3,4018.35,none
6338,100.9,5448.6,none
6339,20.25,20.25,none
6340,49.9,49.9,none
6341,96.9,2085.45,none
6342,100.35,1358.85,none
6343,104.1,5135.15,none
6344,20.1,730.1,none
6345,74.95,2869.85,none
6346,56.55,118.25,none
6347,49.25,49.25,none
6348,68.6,1108.6,none
6349,69.05,1815.65,none
6350,19.7,730.4,none
6351,20.05,75.45,none
6352,103.7,5071.05,none
6353,94.4,4014.6,zero_monthly
6354,54.95,568.85,none
6355,93.7,5860.7,none
6356,110.25,7279.35,none
6357,98.9,1064.95,none
6358,89.75,5769.6,none
6359,80.45,5886.85,none
6360,79.4,4238.45,none
6361,20.3,20.3,none
6362,62.8,418.3,none
6363,74.9,136.05,none
6364,74.85,708.2,none
6365,25.85,788.55,none
6366,101.95,700.85,none
6367,68.3,4378.8,none
6368,48.4,3442.8,none
6369,94.0,181.7,none
6370,105.05,7171.7,none
6371,89.3,4016.85,none
6372,25.15,553.0,none
6373,19.5,96.85,none
6374,92.95,4122.9,none
6375,20.7,1482.3,none
6376,74.3,74.3,none
6377,19.35,1240.8,none
6378,44.65,44.65,none
6379,84.05,1095.3,none
6380,80.7,788.8,none
6381,104.35,6578.55,none
6382,19.55,19.55,none
6383,74.05,2802.3,none
6384,40.1,857.75,none
6385,20.1,184.4,none
6386,101.7,364.55,none
6387,83.55,6093.3,none
6388,56.85,1861.1,none
6389,20.4,20.4,none
6390,19.55,1079.65,none
6391,106.15,7475.1,none
6392,78.95,2862.55,none
6393,49.75,3069.45,none
6394,92.4,2349.8,none
6395,58.2,469.25,none
6396,102.6,4213.35,none
6397,91.95,3301.05,none
6398,65.25,3529.95,none
6399,106.0,7723.7,none
6400,73.1,4144.9,none
6401,59.75,4265.0,none
6402,55.1,154.65,none
6403,59.8,3246.45,none
6404,116.6,8337.45,none
6405,109.3,5731.4,none
6406,101.4,6176.6,none
6407,50.65,1905.4,none
6408,56.15,931.9,none
6409,106.5,7348.8,total_missing
6410,19.2,776.25,none
6411,83.0,5243.05,none
6412,70.1,141.65,none
6413,108.3,7679.65,none
6414,91.05,2954.5,none
6415,25.25,1006.9,none
6416,45.35,2540.1,none
6417,43.9,3097.2,none
6418,77.5,3807.35,none
6419,79.3,2484.0,none
6420,84.9,5785.65,none
6421,79.25,2619.15,none
6422,71.05,1524.85,none
6423,53.75,2790.65,none
6424,24.25,1784.5,none
6425,54.2,3937.45,none
6426,44.25,2276.1,none
6427,50.05,2029.05,none
6428,20.15,802.35,none
6429,69.25,418.4,none
6430,69.35,4653.25,none
6431,19.35,275.9,none
6432,19.15,343.45,none
6433,61.0,2130.45,none
6434,20.5,1191.4,none
6435,50.5,50.5,none
6436,50.2,2554.0,none
6437,79.6,5589.45,none
6438,24.9,467.7,none
6439,74.4,74.4,none
6440,106.9,3756.45,none
6441,101.35,3334.9,none
6442,55.35,920.5,none
6443,50.55,3431.75,none
6444,19.5,150.35,none
6445,79.45,2587.7,none
6446,90.65,367.95,none
6447,89.85,5125.75,none
6448,79.0,4801.1,none
6449,104.65,6219.6,none
6450,19.55,19.55,none
6451,19.9,550.1,none
6452,116.25,7862.25,none
6453,87.75,1242.2,none
6454,100.05,4871.05,none
6455,81.3,3190.65,none
6456,44.3,2666.75,none
6457,70.35,3533.6,none
6458,44.45,792.15,none
6459,49.15,295.65,none
6460,29.45,1459.35,none
6461,100.55,4398.15,none
6462,85.3,4297.95,none
6463,95.65,167.3,none
6464,69.1,4096.9,none
6465,70.35,3454.6,none
6466,20.6,1286.0,none
6467,74.15,1387.0,none
6468,75.05,786.3,none
6469,44.6,641.25,none
6470,21.45,705.45,none
6471,43.45,345.5,none
6472,20.05,345.9,none
6473,94.15,5811.8,none
6474,94.4,94.4,none
6475,19.55,124.45,none
6476,75.9,1375.6,none
6477,64.15,3491.55,none
6478,109.55,7920.7,none
6479,110.8,6640.7,none
6480,55.0,55.0,none
6481,53.45,718.1,none
6482,69.95,320.4,none
6483,101.45,101.45,none
6484,97.0,1334.45,none
6485,90.6,3358.65,none
6486,73.55,4764.0,none
6487,67.95,350.3,none
6488,94.35,5703.0,none
6489,69.5,69.5,none
6490,18.85,18.85,none
6491,19.4,525.55,none
6492,69.2,69.2,none
6493,19.75,483.15,none
6494,54.6,934.8,none
6495,29.8,786.5,none
6496,69.65,69.65,none
6497,101.85,4086.3,none
6498,103.05,5364.8,none
6499,82.3,82.3,overbilled_monthly
6500,20.3,20.3,none
6501,35.1,770.4,none
6502,105.7,6816.95,none
6503,56.25,2419.55,none
6504,60.35,4138.7,none
6505,79.25,267.6,none
6506,59.8,3457.45,none
6507,84.6,1115.2,none
6508,93.4,5435.6,none
6509,94.2,4186.3,none
6510,25.05,25.05,none
6511,99.65,4630.2,none
6512,50.65,3221.25,none
6513,60.9,688.5,none
6514,59.65,867.1,none
6515,64.7,4746.05,none
6516,25.1,712.85,none
6517,48.95,48.95,none
6518,54.85,355.1,none
6519,45.3,45.3,none
6520,91.35,5764.7,none
6521,85.85,167.3,none
6522,25.1,428.45,none
6523,34.0,1505.35,none
6524,45.9,693.45,none
6525,95.2,930.4,none
6526,20.5,1177.95,none
6527,100.6,5069.65,none
6528,55.3,324.25,none
6529,20.35,1458.1,none
6530,74.85,156.4,none
6531,36.1,2298.9,none
6532,65.8,1679.65,none
6533,20.35,369.6,none
6534,105.8,2998.0,none
6535,96.75,5206.55,none
6536,102.35,3626.1,none
6537,24.4,24.4,none
6538,115.65,7968.85,none
6539,79.85,152.45,none
6540,73.05,1959.5,none
6541,64.35,2053.05,none
6542,20.5,398.55,none
6543,76.0,1130.85,none
6544,54.75,3425.35,none
6545,104.75,4323.45,none
6546,74.65,703.55,none
6547,51.15,1275.7,none
6548,41.95,2965.75,none
6549,54.35,1647.0,none
6550,56.25,56.25,none
6551,106.1,2249.95,none
6552,96.0,6109.75,none
6553,79.75,159.4,none
6554,61.45,3751.15,none
6555,68.65,68.65,none
6556,19.65,411.25,none
6557,19.0,105.5,none
6558,100.0,3320.6,none
6559,20.25,327.45,none
6560,98.7,5669.5,none
6561,19.8,465.45,none
6562,73.8,704.3,none
6563,100.2,1369.8,none
6564,74.9,1107.25,none
6565,20.05,95.55,none
6566,106.2,6375.2,none
6567,116.55,8152.3,none
6568,99.7,1566.75,none
6569,19.7,130.25,none
6570,19.5,162.15,none
6571,29.15,110.05,none
6572,55.0,1885.15,none
6573,90.8,6302.85,none
6574,51.0,2264.5,none
6575,90.1,816.8,none
6576,59.05,1253.5,none
6577,20.3,41.2,none
6578,72.95,5265.55,zero_monthly
6579,73.55,693.3,none
6580,84.3,5997.1,none
6581,78.0,3824.2,none
6582,72.1,3886.05,none
6583,106.75,7283.25,none
6584,19.25,412.55,none
6585,20.55,1070.25,none
6586,20.0,817.95,none
6587,24.65,1171.3,none
6588,103.5,6548.65,none
6589,23.85,625.65,none
6590,25.8,1911.5,none
6591,70.85,70.85,none
6592,69.8,134.7,none
6593,59.45,1507.0,none
6594,54.55,2978.3,none
6595,20.05,299.3,none
6596,82.55,5832.65,none
6597,81.25,5567.55,none
6598,70.75,450.8,none
6599,74.3,4166.35,none
6600,94.1,1215.6,none
6601,29.7,91.7,none
6602,109.7,7898.45,none
6603,96.35,3915.4,none
6604,66.6,979.5,none
6605,44.5,90.05,none
6606,110.9,7432.05,none
6607,105.0,4026.4,none
6608,25.3,25.3,none
6609,55.15,1193.05,none
6610,20.1,20.1,none
6611,80.1,398.55,none
6612,69.05,1958.45,none
6613,69.9,69.9,none
6614,20.4,63.15,none
6615,19.7,1301.1,none
6616,50.1,484.05,none
6617,101.4,4528.0,none
6618,83.45,3887.85,none
6619,86.65,2208.75,none
6620,20.15,238.15,none
6621,80.8,80.8,none
6622,19.4,958.15,none
6623,62.05,118.3,none
6624,76.45,76.45,none
6625,60.05,3845.45,none
6626,91.3,1094.5,none
6627,95.75,573.75,none
6628,20.35,1267.0,none
6629,94.05,633.45,none
6630,84.1,6129.65,none
6631,78.75,1218.25,none
6632,55.55,1405.3,none
6633,62.65,2274.9,none
6634,74.5,74.5,none
6635,102.1,1068.85,none
6636,20.1,533.9,none
6637,70.3,676.15,none
6638,53.65,3804.4,none
6639,20.75,1118.8,none
6640,103.4,5236.4,none
6641,50.8,1386.8,none
6642,50.15,762.25,none
6643,79.0,1902.0,none
6644,74.6,239.05,none
6645,96.5,5673.7,none
6646,20.1,39.8,none
6647,19.4,997.75,none
6648,77.55,5574.35,none
6649,20.05,406.05,none
6650,19.85,138.85,none
6651,20.2,123.65,none
6652,67.45,1801.1,none
6653,18.55,689.0,none
6654,29.75,790.7,none
6655,86.5,582.5,none
6656,24.2,1618.2,none
6657,23.55,1173.35,none
6658,20.45,900.9,none
6659,81.45,2122.05,none
6660,92.3,6719.9,none
6661,69.15,69.15,none
6662,53.65,3784.0,none
6663,39.65,1798.65,none
6664,54.65,54.65,none
6665,104.8,3886.45,none
6666,29.3,1224.05,none
6667,83.85,2310.2,none
6668,79.55,723.4,none
6669,103.65,3988.5,none
6670,99.05,3554.6,none
6671,73.35,0.0,none
6672,100.05,6034.85,total_missing
6673,20.35,531.6,none
6674,43.95,85.1,none
6675,23.5,173.0,none
6676,70.7,2511.95,zero_monthly
6677,94.3,3893.6,total_decimal_shift
6678,29.15,357.15,none
6679,20.85,467.5,none
6680,37.7,2288.7,none
6681,95.5,4627.85,none
6682,91.05,289.1,none
6683,92.45,6460.55,none
6684,44.15,1931.3,none
6685,36.05,402.6,none
6686,50.25,2221.55,none
6687,109.75,7758.9,none
6688,79.2,172.85,none
6689,20.3,224.5,none
6690,112.35,7388.45,none
6691,94.3,3460.95,none
6692,41.15,1700.9,none
6693,74.65,3090.65,none
6694,48.25,1293.8,none
6695,76.15,645.8,none
6696,71.1,5224.95,none
6697,96.55,500.1,none
6698,79.3,2427.1,none
6699,89.6,3488.15,none
6700,20.5,1035.7,none
6701,106.3,7565.35,none
6702,100.35,2799.0,none
6703,85.6,1601.5,none
6704,45.25,85.5,none
6705,106.15,6256.2,none
6706,51.1,1232.9,none
6707,19.9,19.9,none
6708,25.7,1937.4,none
6709,74.3,1096.25,none
6710,99.4,5059.75,none
6711,69.7,3023.65,none
6712,98.35,4889.2,none
6713,85.45,2289.9,none
6714,95.9,6503.2,none
6715,100.75,1313.25,none
6716,89.2,990.3,none
6717,74.1,228.0,none
6718,100.6,5746.15,none
6719,75.0,209.1,none
6720,25.75,1864.2,none
6721,84.1,5979.7,none
6722,79.3,3902.45,none
6723,107.05,7142.5,none
6724,20.05,902.0,none
6725,70.2,4481.0,none
6726,19.5,805.2,none
6727,70.75,154.85,none
6728,45.3,528.45,none
6729,115.15,8349.7,none
6730,72.95,4953.25,none
6731,19.65,332.65,none
6732,19.55,470.2,none
6733,89.55,2259.35,none
6734,50.35,1411.35,none
6735,50.25,593.75,none
6736,87.25,6328.7,none
6737,20.8,1411.9,none
6738,109.25,6841.4,none
6739,20.35,20.35,none
6740,55.9,238.5,none
6741,79.2,3233.85,none
6742,96.0,1062.1,none
6743,79.2,4016.3,none
6744,24.0,226.55,total_decimal_shift
6745,101.35,7110.75,none
6746,100.1,5440.9,none
6747,56.5,235.1,none
6748,35.45,1958.95,none
6749,85.0,85.0,none
6750,79.4,5528.9,none
6751,35.2,1463.7,none
6752,19.65,1025.05,none
6753,49.85,552.1,none
6754,68.75,3815.4,none
6755,61.9,0.0,none
6756,79.9,3313.4,none
6757,89.75,1938.9,none
6758,59.3,3014.65,none
6759,19.4,460.25,none
6760,93.65,4839.15,none
6761,49.4,184.4,none
6762,19.9,19.9,none
6763,55.0,2010.55,none
6764,72.9,5139.65,none
6765,69.2,69.2,total_decimal_shift
6766,25.6,1673.4,none
6767,19.75,309.35,none
6768,55.7,3171.6,none
6769,117.5,8670.1,none
6770,19.85,916.0,none
6771,78.9,299.75,none
6772,20.65,702.05,none
6773,62.3,2354.8,none
6774,92.5,3473.4,none
6775,19.65,19.65,none
6776,79.75,4438.2,none
6777,79.95,4819.75,none
6778,29.9,92.25,none
6779,19.75,1567.0,none
6780,45.0,1242.45,none
6781,44.8,559.2,none
6782,69.65,220.1,none
6783,51.1,531.15,none
6784,53.15,1183.2,none
6785,24.7,465.85,none
6786,111.6,6876.05,none
6787,48.55,501.0,none
6788,109.95,3782.4,none
6789,20.8,460.2,none
6790,20.2,20.2,none
6791,25.6,1790.35,none
6792,39.65,733.35,none
6793,24.9,1334.0,none
6794,108.4,7767.25,none
6795,19.55,876.15,none
6796,85.1,4600.95,none
6797,56.7,113.55,none
6798,69.05,1793.25,none
6799,70.15,886.7,none
6800,111.15,7737.55,none
6801,105.95,1348.9,none
6802,89.35,1686.85,none
6803,89.1,1879.25,none
6804,91.25,4013.8,none
6805,90.35,434.5,none
6806,105.55,7195.35,none
6807,19.1,780.1,none
6808,20.4,107.6,none
6809,100.45,3801.7,none
6810,74.95,308.7,none
6811,29.7,438.25,none
6812,50.35,50.35,none
6813,85.7,3778.1,none
6814,47.85,3147.5,none
6815,94.0,5438.95,none
6816,69.85,5102.35,none
6817,70.3,70.3,none
6818,25.85,1872.2,none
6819,71.1,213.35,none
6820,98.8,5617.75,none
6821,93.35,5386.5,none
6822,99.85,1776.95,none
6823,80.3,2483.05,none
6824,50.55,235.65,zero_monthly
6825,80.45,5224.35,none
6826,81.3,2272.8,none
6827,20.7,83.75,none
6828,79.05,4663.4,none
6829,19.05,201.7,none
6830,19.6,125.0,none
6831,20.2,684.4,none
6832,86.8,620.35,none
6833,20.9,1146.05,none
6834,103.6,1806.35,none
6835,38.8,603.0,none
6836,88.4,5798.3,none
6837,84.2,519.15,none
6838,79.7,497.6,none
6839,99.0,1301.7,none
6840,100.75,1129.75,none
6841,19.3,19.3,none
6842,55.75,266.95,none
6843,19.95,257.0,none
6844,91.75,865.8,none
6845,89.65,2623.65,none
6846,45.85,45.85,none
6847,79.55,79.55,none
6848,55.95,1082.8,none
6849,69.0,147.8,none
6850,83.55,2570.2,none
6851,65.7,4378.9,none
6852,94.9,3616.25,none
6853,61.9,2924.05,none
6854,111.1,6014.85,none
6855,20.0,32.7,none
6856,67.7,2882.25,none
6857,25.15,1509.9,none
6858,92.85,5305.05,none
6859,89.1,2368.4,none
6860,111.3,7985.9,none
6861,101.9,3545.35,none
6862,91.65,1301.0,none
6863,88.85,372.45,none
6864,60.6,2985.25,none
6865,25.3,77.75,none
6866,65.5,564.35,none
6867,95.45,95.45,none
6868,19.95,1311.75,none
6869,91.1,1135.7,none
6870,54.15,2319.8,none
6871,74.6,3720.35,none
6872,94.6,5025.8,none
6873,81.15,5224.5,none
6874,89.05,6185.8,overbilled_monthly
6875,49.2,1498.55,none
6876,19.45,1208.6,none
6877,104.3,6613.65,none
6878,69.7,69.7,none
6879,89.5,573.3,none
6880,86.05,1818.9,none
6881,25.2,1787.35,none
6882,35.15,1051.05,none
6883,99.65,7181.25,none
6884,105.35,3688.6,none
6885,35.15,99.75,none
6886,73.75,871.4,none
6887,101.35,780.5,none
6888,24.3,821.6,none
6889,80.7,239.45,none
6890,89.85,244.45,none
6891,61.1,3357.9,none
6892,29.05,129.6,none
6893,99.7,4977.2,none
6894,55.9,365.35,none
6895,105.9,334.65,none
6896,46.0,2424.05,none
6897,43.95,43.95,none
6898,80.4,4981.15,none
6899,100.05,2090.25,none
6900,45.1,45.1,none
6901,94.0,4905.75,none
6902,68.95,2038.7,none
6903,68.45,4014.0,none
6904,69.0,2441.7,none
6905,43.85,2751.0,none
6906,44.5,1307.8,none
6907,18.7,383.65,none
6908,70.25,2868.05,none
6909,55.35,449.75,none
6910,53.55,53.55,none
6911,114.6,7882.5,none
6912,20.1,1087.7,none
6913,85.5,791.7,none
6914,108.75,7493.05,none
6915,103.0,4414.3,none
6916,97.85,6841.3,none
6917,19.55,819.95,none
6918,84.05,6052.25,none
6919,103.75,3361.05,none
6920,89.4,4869.5,none
6921,19.7,509.3,none
6922,79.85,4308.25,none
6923,74.45,221.1,none
6924,74.1,3833.95,none
6925,69.35,69.35,none
6926,18.8,294.95,overbilled_monthly
6927,73.85,4092.85,none
6928,64.4,316.9,none
6929,55.8,2651.2,none
6930,20.05,471.7,none
6931,75.15,216.75,none
6932,99.15,5720.95,none
6933,56.75,503.25,none
6934,69.6,69.6,none
6935,104.15,7365.3,none
6936,110.8,7245.9,none
6937,80.15,385.0,none
6938,35.75,961.4,none
6939,69.9,4615.9,none
6940,89.2,3251.3,none
6941,55.65,3880.05,none
6942,50.7,3088.75,none
6943,20.0,1396.0,none
6944,30.5,30.5,none
6945,19.1,53.05,none
6946,98.3,6859.5,none
6947,45.55,2108.35,none
6948,101.05,6770.5,none
6949,103.7,4730.6,none
6950,36.25,1151.05,none
6951,49.4,232.55,none
6952,19.9,1022.6,none
6953,107.4,5121.3,none
6954,82.0,1127.2,none
6955,19.8,309.4,none
6956,45.05,523.1,none
6957,64.55,4250.1,none
6958,86.25,770.5,none
6959,19.75,246.7,none
6960,89.1,3342.0,none
6961,95.55,3930.6,none
6962,75.4,1747.85,none
6963,101.25,2754.45,none
6964,102.6,897.75,none
6965,56.3,2780.6,none
6966,94.2,5895.45,total_missing
6967,43.05,2208.05,none
6968,89.5,2196.15,none
6969,74.4,1692.6,none
6970,20.5,20.5,none
6971,74.35,265.35,none
6972,99.75,1836.25,none
6973,111.95,6418.9,none
6974,94.0,4871.45,none
6975,98.85,4947.55,none
6976,64.35,1558.65,none
6977,72.0,4284.2,none
6978,49.7,1218.25,none
6979,80.7,5617.95,none
6980,24.2,24.2,none
6981,39.0,679.85,none
6982,65.45,554.45,none
6983,74.35,5237.4,none
6984,83.2,2032.3,none
6985,25.0,789.2,none
6986,40.2,1525.35,none
6987,94.1,2804.45,none
6988,108.35,3726.15,none
6989,69.5,1652.1,none
6990,76.0,1588.75,none
6991,93.6,3366.05,none
6992,95.65,778.1,none
6993,100.55,7113.75,none
6994,88.05,4367.35,none
6995,24.45,993.15,none
6996,89.55,5012.35,none
6997,66.5,2728.6,none
6998,76.1,2093.4,none
6999,80.5,1011.8,none
7000,35.45,106.85,none
7001,20.55,1343.4,none
7002,49.9,130.1,none
7003,105.4,6794.75,none
7004,35.75,1022.5,total_missing
7005,95.1,3691.2,none
7006,19.3,486.2,none
7007,104.5,4036.85,none
7008,63.1,4685.55,none
7009,75.05,256.25,none
7010,81.0,1917.1,none
7011,74.45,74.45,none
7012,60.4,272.15,none
7013,84.95,5150.55,none
7014,93.4,3756.4,none
7015,89.2,3645.75,none
7016,85.2,2874.45,none
7017,49.95,49.95,none
7018,20.65,1020.75,none
7019,70.65,70.65,none
7020,20.15,826.0,none
7021,19.2,239.0,none
7022,59.8,727.8,none
7023,104.95,7544.3,none
7024,103.5,6479.4,none
7025,84.8,3626.35,none
7026,95.05,1679.4,none
7027,44.2,403.35,none
7028,73.35,931.55,none
7029,64.1,4326.25,none
7030,44.4,263.05,none
7031,20.05,39.25,none
7032,60.0,3316.1,none
7033,75.75,75.75,none
7034,69.5,2625.25,none
7035,102.95,6886.25,none
7036,78.7,1495.1,none
7037,60.65,743.3,none
7038,21.15,1419.4,none
7039,84.8,1990.5,none
7040,103.2,7362.9,none
7041,29.6,346.45,none
7042,74.4,306.6,none
7043,105.65,6844.5,none
7044,34.65,246.6,duplicate_record
7045,18.8,56.0,duplicate_record
7046,20.5,79.05,duplicate_record
7047,19.7,94.45,duplicate_record
7048,19.55,1463.45,duplicate_record
7049,20.25,71.2,duplicate_record
7050,20.3,749.35,duplicate_record
7051,90.85,3186.7,duplicate_record
7052,20.05,741.5,duplicate_record
7053,44.6,80.55,duplicate_record
7054,64.75,4039.5,duplicate_record
7055,20.05,679.0,duplicate_record
7056,19.55,1079.65,duplicate_record
7057,25.0,1260.7,duplicate_record
7058,80.25,144.55,duplicate_record
7059,65.05,1427.55,duplicate_record
7060,79.15,317.25,duplicate_record
7061,81.1,81.1,duplicate_record
7062,24.45,1709.1,duplicate_record
7063,99.0,6017.9,duplicate_record
7064,84.45,1059.55,duplicate_record
7065,19.85,1070.5,duplicate_record
7066,64.55,4504.9,duplicate_record
7067,70.2,70.2,duplicate_record
7068,50.3,913.3,duplicate_record
7069,94.75,5121.75,duplicate_record
7070,19.35,295.55,duplicate_record
7071,89.75,5769.6,duplicate_record
7072,20.5,76.95,duplicate_record
7073,19.8,1396.25,duplicate_record
7074,61.9,2924.05,duplicate_record
7075,49.75,2535.55,duplicate_record
7076,75.4,1322.55,duplicate_record
7077,111.65,8022.85,duplicate_record
7078,74.8,5315.8,duplicate_record
7079,95.65,1640.0,duplicate_record
7080,55.5,934.15,duplicate_record
7081,25.45,134.75,duplicate_record
7082,103.85,4946.05,duplicate_record
7083,105.2,7386.05,duplicate_record
7084,54.2,1152.7,duplicate_record
7085,78.6,5356.45,duplicate_record
